,years,crop_type,geometry
879,2021,1,"POLYGON ((759512.1160240159 1674561.4941439517, 759677.9096819488 1674505.4215175495, 759629.0252539673 1674393.956920921, 759491.1193134511 1674427.1997111198, 759512.1160240159 1674561.4941439517))"
880,2021,1,"POLYGON ((767035.9637240092 1683083.9137234462, 766743.1371136339 1683054.4527062129, 766739.569963349 1683112.8675488427, 767043.8023044635 1683141.3514379787, 767035.9637240092 1683083.9137234462))"
881,2021,2,"POLYGON ((767555.0130626434 1681583.378304447, 767569.0390986557 1681513.0149687561, 767524.8867938491 1681509.9652791591, 767538.6472733072 1681444.0273706107, 767578.4477297522 1681385.5825548174, 767534.8526090975 1681371.3573783715, 767485.0556431389 1681363.593589848, 767464.4991688373 1681393.8049799178, 767431.6291932699 1681485.6530428985, 767401.6504787374 1681578.5304619465, 767480.9641673048 1681581.0949708489, 767555.0130626434 1681583.378304447))"
882,2021,1,"POLYGON ((759528.7762189368 1675245.7217212196, 759594.4143833639 1675222.3112026884, 759658.6110216529 1675202.870332087, 759614.3021515799 1674988.6111908392, 759528.7762189368 1675245.7217212196))"
883,2021,3,"POLYGON ((772894.1068341292 1676251.458494834, 772968.7663730765 1676249.2458790604, 772947.5219981001 1676128.6288849527, 772889.9696619576 1676131.5764206974, 772894.1068341292 1676251.458494834))"
884,2021,1,"POLYGON ((772758.5542053578 1676559.3001172538, 772769.933561754 1676427.4449542165, 772757.6470502188 1676164.6476882326, 772714.7887148268 1676173.3871441823, 772702.7158985065 1676184.8389370276, 772686.9992207249 1676502.8211026436, 772675.638097215 1676520.2263997116, 772710.2486929703 1676547.0711549053, 772758.5542053578 1676559.3001172538))"
885,2021,1,"POLYGON ((771817.0000170588 1676083.6864658506, 771749.4965059322 1676065.269478203, 771746.2391837796 1676257.261085604, 771750.4241832127 1676257.7010906027, 771813.8866892686 1676112.106878827, 771817.0000170588 1676083.6864658506))"
886,2021,3,"POLYGON ((772004.4075113537 1676884.215942105, 771932.6300837495 1676868.7195511798, 771864.3954667585 1676855.56386579, 771792.9612437838 1676841.4149761351, 771760.8777282618 1676928.9451899596, 771750.9480823772 1676959.8013963366, 771811.4545135836 1676963.2982673943, 771891.2814571708 1676966.9531606238, 771993.1532089128 1676965.8165761773, 771999.994638148 1676949.3667746058, 772004.4075113537 1676884.215942105))"
887,2021,3,"POLYGON ((771822.3520296357 1676604.472273061, 771799.1411148724 1676780.3531479798, 771792.9612437838 1676841.4149761351, 771864.3954667585 1676855.56386579, 771897.158779427 1676591.9539511458, 771822.3520296357 1676604.472273061))"
888,2021,3,"POLYGON ((772831.2831026203 1675809.3796669205, 772830.3831101388 1675800.7796608848, 772823.8131393389 1675769.5596352192, 772819.6731662799 1675744.4196158971, 772818.9291782441 1675732.4766080936, 772615.2030470698 1675746.0893826245, 772606.6529713442 1675816.1994136078, 772617.1629678544 1675816.919425956, 772831.2831026203 1675809.3796669205))"
889,2021,4,"POLYGON ((772665.8780426395 1676561.55071235, 772641.7090982929 1676680.5373533322, 772629.5129173077 1676742.9998753257, 772629.4205952274 1676764.881387861, 772752.940592043 1676740.2896151037, 772752.9596216693 1676627.3512500476, 772755.3410718031 1676579.0973248805, 772705.0165640528 1676566.5612601098, 772669.2882631804 1676544.9342066664, 772665.8780426395 1676561.55071235))"
890,2021,1,"POLYGON ((774070.2004225177 1675872.6470263992, 774101.5852316157 1675620.2150162847, 774017.9909860513 1675616.652317963, 774017.8261550069 1675819.2320351892, 774034.802901569 1675868.4993831797, 774070.2004225177 1675872.6470263992))"
891,2021,3,"POLYGON ((771683.0443849438 1675956.0475389683, 771667.2017168584 1676009.9828521793, 771674.1393758386 1676054.5912860301, 771717.3519848174 1676060.7870388194, 771749.4965059322 1676065.269478203, 771817.0000170588 1676083.6864658506, 771826.5456248366 1676086.6711785393, 771863.7199390354 1676004.1084731363, 771683.0443849438 1675956.0475389683))"
892,2021,3,"POLYGON ((772588.7129459002 1675391.053146123, 772598.4309309723 1675490.4294149617, 772572.9597550954 1675638.295271782, 772525.8906221649 1675813.678319615, 772564.9119408026 1675815.0553650567, 772596.4552511345 1675650.6271058177, 772613.85653719 1675490.7937328115, 772603.7364477823 1675392.875764336, 772588.7129459002 1675391.053146123))"
893,2021,4,"POLYGON ((772741.7552852798 1678573.5674509523, 772806.6964956911 1678598.0240391786, 772967.1636134028 1678660.908858565, 773029.7948958778 1678708.35595722, 773005.9214129039 1678589.0591620842, 772947.0409944337 1678493.84954064, 772909.4647080163 1678466.1077818822, 772782.3241919591 1678416.3606080466, 772741.7552852798 1678573.5674509523))"
894,2021,1,"POLYGON ((772120.8919174834 1676495.8792512459, 772142.7416798451 1676713.2394015593, 772145.6116736167 1676720.0494087758, 772160.0115392511 1676846.2094979202, 772188.1615365634 1676860.2695381464, 772237.5815512316 1676871.5296010952, 772213.8819382829 1676518.9193707374, 772152.8719238469 1676505.8792935417, 772120.8919174834 1676495.8792512459))"
895,2021,4,"POLYGON ((774302.5364250218 1676420.3983103088, 774302.6443869595 1676447.5473259976, 774451.8702711776 1676446.4329972607, 774453.2152243175 1676404.7186748385, 774475.763045944 1676306.5846441796, 774408.9501038844 1676310.960669726, 774376.8353792147 1676317.7251366226, 774382.3158147016 1676379.4129785553, 774365.6671984633 1676387.728364201, 774302.5364250218 1676420.3983103088))"
896,2021,1,"POLYGON ((773599.6213328151 1676068.6499986106, 773658.8254702736 1676068.3875665278, 773659.3434816685 1676051.3130571537, 773661.8606654637 1675987.0264229665, 773601.8585384795 1675973.3181459766, 773599.6213328151 1676068.6499986106))"
897,2021,3,"POLYGON ((772686.9992207249 1676502.8211026436, 772702.7158985065 1676184.8389370276, 772627.6324856391 1676250.3717889902, 772619.799563797 1676437.3429879881, 772619.7435907288 1676503.8497263456, 772637.5869170683 1676487.7333374473, 772686.9992207249 1676502.8211026436))"
898,2021,1,"POLYGON ((772899.7117746363 1676568.1359840431, 772887.2313253775 1676251.0847866794, 772883.7982027438 1676178.446640706, 772829.3132148082 1676143.28805797, 772854.2616511856 1676561.032727811, 772899.7117746363 1676568.1359840431))"
899,2021,3,"POLYGON ((773368.7625716771 1676180.7875982681, 773369.0028555815 1676369.6369076131, 773456.3648017675 1676370.4764083684, 773453.8306552288 1676327.6427808157, 773450.9715021362 1676283.1430517943, 773446.9615638547 1676226.2113143064, 773368.7625716771 1676180.7875982681))"
900,2021,3,"POLYGON ((773128.1321772733 1676064.4708549767, 773075.6845440355 1676063.662994305, 773007.1448943508 1676076.5679232317, 773035.0940546414 1676121.1206809934, 773091.4896685902 1676134.9744536502, 773129.6753037842 1676302.537694345, 773203.5376409501 1676299.9476774854, 773128.1321772733 1676064.4708549767))"
901,2021,1,"POLYGON ((773656.9677193705 1676199.2360400313, 773657.287770113 1676152.1408131549, 773657.6455033959 1676124.1006973588, 773600.0247672203 1676125.2402317745, 773602.0375697417 1676215.5702863524, 773627.6850838735 1676213.3520144923, 773656.9677193705 1676199.2360400313))"
902,2021,3,"POLYGON ((772886.5739341388 1676928.8670181597, 772893.5089248216 1676906.0165800562, 772881.7850924609 1676838.1270630234, 772843.8210282834 1676788.242153849, 772739.9770444855 1676767.0458102692, 772791.7725699553 1676936.3313263946, 772886.5739341388 1676928.8670181597))"
903,2021,3,"POLYGON ((763342.8145878777 1673436.2384792774, 763289.1550278412 1673358.6978178918, 763218.4945470714 1673359.0163157112, 763217.5434328972 1673444.250362616, 763342.8145878777 1673436.2384792774))"
904,2021,2,"POLYGON ((765061.0608541006 1683936.8865853637, 765022.6176167683 1683942.7622421246, 764951.6724403177 1684056.5445658255, 765063.545622263 1684049.8386976596, 765061.0608541006 1683936.8865853637))"
905,2021,1,"POLYGON ((772609.5863991812 1671659.147340889, 772657.7873802928 1671657.932385034, 772657.7891666999 1671555.299976907, 772605.831524506 1671555.8073175587, 772609.5863991812 1671659.147340889))"
906,2021,1,"POLYGON ((761931.2964382832 1681376.2410062752, 761987.43293249 1681374.6534017993, 761985.1743168543 1681316.9497542887, 762057.5598997879 1681313.993764878, 762052.6957695258 1681162.2705763571, 761978.3982911158 1681163.1018832119, 761981.3934379923 1681251.1474988302, 761918.3584854526 1681254.3187956063, 761931.2964382832 1681376.2410062752))"
907,2021,1,"POLYGON ((759829.7616761515 1676045.118530692, 759897.7464955042 1676052.5110493735, 759967.1901208668 1676054.3846195221, 759968.5122557064 1675934.6162876699, 759852.7893473544 1675916.954797717, 759829.7616761515 1676045.118530692))"
908,2021,1,"POLYGON ((773989.2731023394 1677588.0175199863, 774037.1055764882 1677457.0232000346, 774121.0889937879 1677313.0008142572, 774117.8534959549 1677306.5366067914, 773990.3786089998 1677410.47421973, 773991.6485625952 1677539.6568950978, 773989.2731023394 1677588.0175199863))"
909,2021,4,"POLYGON ((773782.831390479 1679207.2563187624, 773783.4768852643 1679207.5504477741, 773814.5458525983 1679208.1631561085, 773824.1806808803 1679142.3908097616, 773829.4252296619 1679097.5972567224, 773834.2831289312 1679048.8581975552, 773850.4325314907 1678912.8335519347, 773838.0317138098 1678906.5627282218, 773818.1095472758 1678905.3275245163, 773806.8425343931 1678993.6164600912, 773792.5204867369 1679115.1522190257, 773781.6066517835 1679207.170400069, 773782.831390479 1679207.2563187624))"
910,2021,1,"POLYGON ((770864.698256487 1679101.2593109135, 770815.2480085213 1679297.5993660204, 770949.4380588855 1679320.7995316098, 771018.1481033638 1679313.539605543, 771017.85834398 1679101.669485193, 771013.0583428168 1679101.269479536, 770864.698256487 1679101.2593109135))"
911,2021,1,"POLYGON ((772720.0983681481 1679809.8404254685, 772580.1061294902 1679859.2038932003, 772500.8472922217 1679945.243451105, 772527.0303865883 1679958.9944887082, 772572.1853844752 1679980.5418523727, 772624.3954043768 1679991.5803182886, 772671.1530193833 1679999.7960763231, 772704.3336336634 1680008.0036189207, 772720.0983681481 1679809.8404254685))"
912,2021,1,"POLYGON ((770987.6623767522 1679852.9899756622, 771110.5239415243 1679854.4961160903, 771180.8211522007 1679847.6880394937, 771178.8481776686 1679767.0352444344, 771042.9394935779 1679774.5201941829, 770985.1964567441 1679776.0011293849, 770987.6623767522 1679852.9899756622))"
913,2021,4,"POLYGON ((772285.2376222148 1680340.9816272554, 772297.7577031713 1680280.9316079107, 772306.347765423 1680222.4215847705, 772365.3079275726 1680111.7715899553, 772394.4379758919 1680081.6116062405, 772191.3878124601 1680128.3814008136, 772090.9877302351 1680151.0612990176, 771957.7276430668 1680170.2811579804, 771946.0475556285 1680237.7011824865, 772285.2376222148 1680340.9816272554))"
914,2021,4,"POLYGON ((772398.9865099227 1680672.0797426023, 772554.7810665342 1680341.1759350565, 772302.7910720871 1680303.6116262882, 772291.1650194137 1680344.5343359893, 772300.2386540542 1680405.5741805679, 772310.7389891485 1680467.4487272345, 772307.3162760735 1680566.2600786998, 772316.7977882128 1680647.574635039, 772398.9865099227 1680672.0797426023))"
915,2021,2,"POLYGON ((773280.5997684784 1679724.6585188918, 773155.7172251921 1679703.2370638154, 773144.764421494 1679788.5094992714, 773299.4490806621 1679812.6879900647, 773280.5997684784 1679724.6585188918))"
916,2021,1,"POLYGON ((772073.1994569767 1680913.2986389322, 772075.9454259847 1680912.884623871, 771865.7868356912 1680829.3974225656, 771691.6135853508 1680797.6549113824, 771695.0952723715 1680748.0415769657, 771629.9678093817 1680741.0141046597, 771623.7982526673 1680883.9746128537, 771786.9487176454 1680896.493370325, 771806.1907262898 1680897.4803927692, 771838.2607507375 1680898.96043021, 771946.3156988471 1680900.8624542747, 772073.1994569767 1680913.2986389322))"
917,2021,3,"POLYGON ((770198.3923940351 1675219.4719208984, 770227.7444894367 1675584.4095668944, 770304.0294534774 1675567.8142438508, 770246.2289858554 1675338.5412446724, 770249.2991214579 1675217.4977774983, 770198.3923940351 1675219.4719208984))"
918,2021,3,"POLYGON ((770785.2706733888 1676934.8879824097, 770793.3507463797 1676872.0179553318, 770845.8607851459 1676864.3980106432, 770947.7307494187 1676950.2081759754, 770993.2007674461 1676954.8182303326, 770962.7408268198 1676886.638156382, 770903.0409139202 1676779.268026577, 770800.0108342094 1676799.6179211754, 770761.060797462 1676816.6878867853, 770758.6406644651 1676926.5479472983, 770785.2706733888 1676934.8879824097))"
919,2021,3,"POLYGON ((770599.0241305975 1673795.675940782, 770582.7319966247 1673910.9879902822, 770772.6740908138 1673925.4662149623, 770780.3441131408 1673901.6962095904, 770797.764226592 1673815.9261789538, 770675.3041756048 1673801.8960313338, 770646.4241533711 1673799.7459971092, 770599.0241305975 1673795.675940782))"
920,2021,4,"POLYGON ((769849.8107548893 1675961.7471577507, 769863.1561778929 1676035.283715552, 770011.4145651745 1676028.947079901, 770008.9543921032 1675830.771562046, 769948.7844245762 1675855.9595083932, 769889.5088400426 1675908.8143720191, 769849.8107548893 1675961.7471577507))"
921,2021,4,"POLYGON ((768654.2997117965 1675490.2063312184, 768608.0882550115 1675608.6151481771, 768650.903973063 1675617.459601681, 768654.790894788 1675596.7968939813, 768694.1966546208 1675560.8150174383, 768708.9639559502 1675572.6468410676, 768750.3934176462 1675529.49226255, 768787.0513890262 1675491.547181894, 768765.4772066427 1675467.1920433454, 768756.6254092767 1675458.585828307, 768654.2997117965 1675490.2063312184))"
922,2021,3,"POLYGON ((768669.1414918288 1675163.864557368, 768666.9314238789 1675221.384588478, 768711.8314008231 1675260.6546620717, 768845.6514150247 1675320.7348483447, 768896.3314613004 1675298.1448923189, 768963.0515286606 1675277.7349558347, 768957.8915487563 1675251.5549346432, 768777.291502145 1675207.0947047204, 768669.1414918288 1675163.864557368))"
923,2021,3,"POLYGON ((768522.2111293543 1675585.4048377217, 768522.3078179555 1675595.286943591, 768570.131639402 1675603.0543020978, 768608.0882550115 1675608.6151481771, 768654.2997117965 1675490.2063312184, 768601.7887098854 1675466.9777584244, 768559.5220966239 1675453.4710027992, 768539.8519955894 1675452.958580425, 768531.574138855 1675493.4662946488, 768522.2111293543 1675585.4048377217))"
924,2021,1,"POLYGON ((766565.0389252204 1678362.86874474, 766599.3479331266 1678373.4071891487, 766619.0733896891 1678332.0639875168, 766585.515671938 1678324.1293453632, 766565.0389252204 1678362.86874474))"
925,2021,3,"POLYGON ((770919.7573451543 1677377.1145896541, 770924.9424752172 1677268.1507329943, 770911.7823245679 1677211.8244855667, 770900.7596234614 1677211.1063726847, 770838.2189793829 1677219.0046061103, 770812.5058661806 1677222.09467872, 770822.2099846473 1677386.0524839496, 770847.578307431 1677378.4799084417, 770919.7573451543 1677377.1145896541))"
926,2021,3,"POLYGON ((769234.614150826 1676812.525154305, 769461.2898604006 1676826.4894167783, 769484.8880461603 1676755.68380437, 769258.275340723 1676739.7113389247, 769234.614150826 1676812.525154305))"
927,2021,1,"POLYGON ((773476.8271421952 1670555.1582786925, 773437.6622119258 1670453.8436049086, 773374.0209240285 1670469.1610309242, 773282.5123653708 1670494.4528375824, 773237.3574118611 1670511.0915287258, 773266.0777668501 1670622.6921701212, 773306.4362879652 1670620.8339024028, 773340.0703391884 1670605.1692521435, 773379.3918257009 1670599.9776547903, 773476.8271421952 1670555.1582786925))"
928,2021,1,"POLYGON ((770770.0096143815 1676716.2651390086, 770586.0044018566 1676723.382434003, 770586.802212129 1676803.048780885, 770754.2053960118 1676809.6259748505, 770792.5646338061 1676795.083010079, 770770.0096143815 1676716.2651390086))"
929,2021,3,"POLYGON ((770754.2053960118 1676809.6259748505, 770586.802212129 1676803.048780885, 770567.8482731481 1676918.8767261717, 770564.5175186086 1676964.8397488762, 770752.3964719978 1676923.0497382542, 770754.2053960118 1676809.6259748505))"
930,2021,3,"POLYGON ((771461.1507928248 1677162.1588823795, 771570.9407988501 1677208.359034016, 771566.3710944244 1676948.2288792112, 771486.0310488854 1676948.4287877511, 771461.1507928248 1677162.1588823795))"
